Last_used_start	Last_used_stop	Access	Capability	AppName	Binary_full_path	FileID	ProgramID	UserSID	ID
2025-04-19 22:10:07	2025-04-19 22:10:07	Access OK	location	NVIDIA Share	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	00003d89ad31cd13e4df562cb2eff8ef47edd9cf4329	0006dc028ad4008f557c9985ac0e5a335f0900000904	S-1-5-21-2555952594-822551513-3886238188-1001	9047
2025-04-19 22:10:07	2025-04-19 22:10:07	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9048
2025-04-19 22:10:07	2025-04-19 22:10:07	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9049
2025-04-19 22:10:07	2025-04-19 22:10:07	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9050
2025-04-19 22:13:59	2025-04-19 22:13:59	Access OK	location	Adobe Acrobat (64-bit)	C:\Program Files\Adobe\Acrobat DC\Acrobat\acrocef_1\AcroCEF.exe	00001e1686ad4715dd470a03663243501a28203b0214	00009b47e6de3c9587c06651885e377b3dd300000904	S-1-5-21-2555952594-822551513-3886238188-1001	9051
2025-04-19 22:13:59	2025-04-19 22:13:59	Access OK	location	Adobe Acrobat (64-bit)	C:\Program Files\Adobe\Acrobat DC\Acrobat\acrocef_1\AcroCEF.exe	00001e1686ad4715dd470a03663243501a28203b0214	00009b47e6de3c9587c06651885e377b3dd300000904	S-1-5-21-2555952594-822551513-3886238188-1001	9052
2025-04-19 23:54:54	2025-04-19 23:54:54	Access OK	location	Microsoft Edge	C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe	0000cf8ad7d85aca926476bcb7da0a43c0ebae51d77c	000018e482fa078046cb36076616e891c5630000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9053
2025-04-20 01:24:42	2025-04-20 01:24:42	Access OK	location	Microsoft Edge	C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe	0000cf8ad7d85aca926476bcb7da0a43c0ebae51d77c	000018e482fa078046cb36076616e891c5630000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9054
2025-04-20 01:44:17	2025-04-20 01:44:17	Access OK	location	Windows Explorer	C:\Windows\explorer.exe	0000f4ac2cf1da52708d43c76819685cde508eeda383	0000f519feec486de87ed73cb92d3cac802400000000	S-1-5-21-2555952594-822551513-3886238188-1001	9055
2025-04-20 01:44:19	2025-04-20 01:44:19	Access OK	location	Windows Explorer	C:\Windows\explorer.exe	0000f4ac2cf1da52708d43c76819685cde508eeda383	0000f519feec486de87ed73cb92d3cac802400000000	S-1-5-21-2555952594-822551513-3886238188-1001	9056
2025-04-20 02:19:53	2025-04-20 02:19:53	Access OK	location	Brave	C:\Program Files (x86)\BraveSoftware\Brave-Browser\Application\brave.exe	0000e2107bbfb9f733ca5fa980c06011b8a99956cf49	00007bd6c7b4061ac362fc14e33e3f15ea060000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9057
2025-04-20 02:28:14	2025-04-20 02:28:14	Access OK	location	Windows Explorer	C:\Windows\explorer.exe	0000f4ac2cf1da52708d43c76819685cde508eeda383	0000f519feec486de87ed73cb92d3cac802400000000	S-1-5-21-2555952594-822551513-3886238188-1001	9058
2025-04-20 02:28:14	2025-04-20 02:28:14	Access OK	location	Windows Explorer	C:\Windows\explorer.exe	0000f4ac2cf1da52708d43c76819685cde508eeda383	0000f519feec486de87ed73cb92d3cac802400000000	S-1-5-21-2555952594-822551513-3886238188-1001	9059
2025-04-20 02:28:14	2025-04-20 02:28:14	Access OK	location	Windows Explorer	C:\Windows\explorer.exe	0000f4ac2cf1da52708d43c76819685cde508eeda383	0000f519feec486de87ed73cb92d3cac802400000000	S-1-5-21-2555952594-822551513-3886238188-1001	9060
2025-04-20 02:31:00	2025-04-20 02:31:00	Access OK	location	NVIDIA Share	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	00003d89ad31cd13e4df562cb2eff8ef47edd9cf4329	0006dc028ad4008f557c9985ac0e5a335f0900000904	S-1-5-21-2555952594-822551513-3886238188-1001	9061
2025-04-20 02:31:00	2025-04-20 02:31:00	Access OK	location	NVIDIA Share	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	00003d89ad31cd13e4df562cb2eff8ef47edd9cf4329	0006dc028ad4008f557c9985ac0e5a335f0900000904	S-1-5-21-2555952594-822551513-3886238188-1001	9062
2025-04-20 02:31:00	2025-04-20 02:31:00	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9063
2025-04-20 02:31:00	2025-04-20 02:31:00	Access OK	location	NVIDIA Share	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	00003d89ad31cd13e4df562cb2eff8ef47edd9cf4329	0006dc028ad4008f557c9985ac0e5a335f0900000904	S-1-5-21-2555952594-822551513-3886238188-1001	9064
2025-04-20 02:31:00	2025-04-20 02:31:00	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9065
2025-04-20 02:31:00	2025-04-20 02:31:00	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9066
2025-04-20 02:31:00	2025-04-20 02:31:00	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9067
2025-04-20 02:31:01	2025-04-20 02:31:01	Access OK	location	NVIDIA Share	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	00003d89ad31cd13e4df562cb2eff8ef47edd9cf4329	0006dc028ad4008f557c9985ac0e5a335f0900000904	S-1-5-21-2555952594-822551513-3886238188-1001	9068
2025-04-20 02:31:01	2025-04-20 02:31:01	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9069
2025-04-20 02:31:01	2025-04-20 02:31:01	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9070
2025-04-20 02:31:01	2025-04-20 02:31:01	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9071
2025-04-20 02:31:01	2025-04-20 02:31:01	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9072
2025-04-20 02:31:02	2025-04-20 02:31:02	Access OK	location	NVIDIA Share	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	00003d89ad31cd13e4df562cb2eff8ef47edd9cf4329	0006dc028ad4008f557c9985ac0e5a335f0900000904	S-1-5-21-2555952594-822551513-3886238188-1001	9073
2025-04-20 02:31:02	2025-04-20 02:31:02	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9074
2025-04-20 02:31:02	2025-04-20 02:31:02	Access OK	location	NVIDIA Share	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	00003d89ad31cd13e4df562cb2eff8ef47edd9cf4329	0006dc028ad4008f557c9985ac0e5a335f0900000904	S-1-5-21-2555952594-822551513-3886238188-1001	9075
2025-04-20 02:31:02	2025-04-20 02:31:02	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9076
2025-04-20 02:31:02	2025-04-20 02:31:02	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9077
2025-04-20 02:31:02	2025-04-20 02:31:02	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9078
2025-04-20 12:08:32	2025-04-20 12:08:32	Access OK	location	Windows Explorer	C:\Windows\explorer.exe	0000f4ac2cf1da52708d43c76819685cde508eeda383	0000f519feec486de87ed73cb92d3cac802400000000	S-1-5-21-2555952594-822551513-3886238188-1001	9079
2025-04-20 12:08:45	2025-04-20 12:08:45	Access OK	location	Windows Explorer	C:\Windows\explorer.exe	0000f4ac2cf1da52708d43c76819685cde508eeda383	0000f519feec486de87ed73cb92d3cac802400000000	S-1-5-21-2555952594-822551513-3886238188-1001	9080
2025-04-20 12:20:31	2025-04-20 12:20:31	Access OK	location	NVIDIA Share	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	00003d89ad31cd13e4df562cb2eff8ef47edd9cf4329	0006dc028ad4008f557c9985ac0e5a335f0900000904	S-1-5-21-2555952594-822551513-3886238188-1001	9081
2025-04-20 12:20:31	2025-04-20 12:20:31	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9082
2025-04-20 12:20:31	2025-04-20 12:20:31	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9083
2025-04-20 12:20:31	2025-04-20 12:20:31	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9084
2025-04-20 12:20:31	2025-04-20 12:20:31	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9085
2025-04-20 12:20:32	2025-04-20 12:20:32	Access OK	location	NVIDIA Share	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	00003d89ad31cd13e4df562cb2eff8ef47edd9cf4329	0006dc028ad4008f557c9985ac0e5a335f0900000904	S-1-5-21-2555952594-822551513-3886238188-1001	9086
2025-04-20 12:20:32	2025-04-20 12:20:32	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9087
2025-04-20 12:20:32	2025-04-20 12:20:32	Access OK	location	NVIDIA Share	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	00003d89ad31cd13e4df562cb2eff8ef47edd9cf4329	0006dc028ad4008f557c9985ac0e5a335f0900000904	S-1-5-21-2555952594-822551513-3886238188-1001	9088
2025-04-20 12:20:32	2025-04-20 12:20:32	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9089
2025-04-20 12:20:32	2025-04-20 12:20:32	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9090
2025-04-20 12:20:32	2025-04-20 12:20:32	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9091
2025-04-20 13:05:39	2025-04-20 13:05:39	Access OK	location	NVIDIA Share	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	00003d89ad31cd13e4df562cb2eff8ef47edd9cf4329	0006dc028ad4008f557c9985ac0e5a335f0900000904	S-1-5-21-2555952594-822551513-3886238188-1001	9092
2025-04-20 13:05:39	2025-04-20 13:05:39	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9093
2025-04-20 13:05:39	2025-04-20 13:05:39	Access OK	location	NVIDIA Share	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	00003d89ad31cd13e4df562cb2eff8ef47edd9cf4329	0006dc028ad4008f557c9985ac0e5a335f0900000904	S-1-5-21-2555952594-822551513-3886238188-1001	9094
2025-04-20 13:05:39	2025-04-20 13:05:39	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9095
2025-04-20 13:05:39	2025-04-20 13:05:39	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9096
2025-04-20 13:05:39	2025-04-20 13:05:39	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9097
2025-04-20 13:05:39	2025-04-20 13:05:39	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9098
2025-04-20 13:05:39	2025-04-20 13:05:39	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9099
2025-04-20 13:05:39	2025-04-20 13:05:39	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9100
2025-04-20 13:05:39	2025-04-20 13:05:39	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9101
2025-04-20 13:05:39	2025-04-20 13:05:39	Access OK	location	NVIDIA Share	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	00003d89ad31cd13e4df562cb2eff8ef47edd9cf4329	0006dc028ad4008f557c9985ac0e5a335f0900000904	S-1-5-21-2555952594-822551513-3886238188-1001	9102
2025-04-20 13:05:39	2025-04-20 13:05:39	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9103
2025-04-20 13:05:40	2025-04-20 13:05:40	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9104
2025-04-20 13:05:40	2025-04-20 13:05:40	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9105
2025-04-20 13:05:40	2025-04-20 13:05:40	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9106
2025-04-20 13:05:40	2025-04-20 13:05:40	Access OK	location	NVIDIA Share	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	00003d89ad31cd13e4df562cb2eff8ef47edd9cf4329	0006dc028ad4008f557c9985ac0e5a335f0900000904	S-1-5-21-2555952594-822551513-3886238188-1001	9107
2025-04-20 13:05:41	2025-04-20 13:05:41	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9108
2025-04-20 13:05:41	2025-04-20 13:05:41	Access OK	location	NVIDIA Share	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	00003d89ad31cd13e4df562cb2eff8ef47edd9cf4329	0006dc028ad4008f557c9985ac0e5a335f0900000904	S-1-5-21-2555952594-822551513-3886238188-1001	9109
2025-04-20 13:05:41	2025-04-20 13:05:41	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9110
2025-04-20 13:05:41	2025-04-20 13:05:41	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9111
2025-04-20 13:05:41	2025-04-20 13:05:41	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9112
2025-04-20 14:51:37	2025-04-20 14:51:37	Access OK	location	Windows Explorer	C:\Windows\explorer.exe	0000f4ac2cf1da52708d43c76819685cde508eeda383	0000f519feec486de87ed73cb92d3cac802400000000	S-1-5-21-2555952594-822551513-3886238188-1001	9113
2025-04-20 14:51:51	2025-04-20 14:51:51	Access OK	location	NVIDIA Share	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	00003d89ad31cd13e4df562cb2eff8ef47edd9cf4329	0006dc028ad4008f557c9985ac0e5a335f0900000904	S-1-5-21-2555952594-822551513-3886238188-1001	9114
2025-04-20 14:51:51	2025-04-20 14:51:51	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9115
2025-04-20 14:51:51	2025-04-20 14:51:51	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9116
2025-04-20 14:51:51	2025-04-20 14:51:51	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9117
2025-04-20 14:51:51	2025-04-20 14:51:51	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9118
2025-04-20 14:51:52	2025-04-20 14:51:52	Access OK	location	NVIDIA Share	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	00003d89ad31cd13e4df562cb2eff8ef47edd9cf4329	0006dc028ad4008f557c9985ac0e5a335f0900000904	S-1-5-21-2555952594-822551513-3886238188-1001	9119
2025-04-20 14:51:52	2025-04-20 14:51:52	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9120
2025-04-20 14:51:52	2025-04-20 14:51:52	Access OK	location	NVIDIA Share	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	00003d89ad31cd13e4df562cb2eff8ef47edd9cf4329	0006dc028ad4008f557c9985ac0e5a335f0900000904	S-1-5-21-2555952594-822551513-3886238188-1001	9121
2025-04-20 14:51:52	2025-04-20 14:51:52	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9122
2025-04-20 14:51:52	2025-04-20 14:51:52	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9123
2025-04-20 14:51:52	2025-04-20 14:51:52	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9124
2025-04-20 18:06:34	2025-04-20 18:06:34	Access OK	location	NVIDIA Share	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	00003d89ad31cd13e4df562cb2eff8ef47edd9cf4329	0006dc028ad4008f557c9985ac0e5a335f0900000904	S-1-5-21-2555952594-822551513-3886238188-1001	9125
2025-04-20 18:06:34	2025-04-20 18:06:34	Access OK	location	NVIDIA Share	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	00003d89ad31cd13e4df562cb2eff8ef47edd9cf4329	0006dc028ad4008f557c9985ac0e5a335f0900000904	S-1-5-21-2555952594-822551513-3886238188-1001	9126
2025-04-20 18:06:34	2025-04-20 18:06:34	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9127
2025-04-20 18:06:34	2025-04-20 18:06:34	Access OK	location	NVIDIA Share	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	00003d89ad31cd13e4df562cb2eff8ef47edd9cf4329	0006dc028ad4008f557c9985ac0e5a335f0900000904	S-1-5-21-2555952594-822551513-3886238188-1001	9128
2025-04-20 18:06:34	2025-04-20 18:06:34	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9129
2025-04-20 18:06:34	2025-04-20 18:06:35	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9130
2025-04-20 18:06:35	2025-04-20 18:06:35	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9131
2025-04-20 18:06:35	2025-04-20 18:06:35	Access OK	location	NVIDIA Share	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	00003d89ad31cd13e4df562cb2eff8ef47edd9cf4329	0006dc028ad4008f557c9985ac0e5a335f0900000904	S-1-5-21-2555952594-822551513-3886238188-1001	9132
2025-04-20 18:06:35	2025-04-20 18:06:35	Access OK	location	Dropbox	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	0000d4af613003c6690a060852ac5dc4d95ed8b4b8eb	0000169bcd363d8e925a3b2682ded6273a3a0000ffff	S-1-5-21-2555952594-822551513-3886238188-1001	9133
