LastUsedTimeStop	Access	Capability	AppIdentifier	AppName	UserSID
2025-04-20 12:20:32	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 12:20:32	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 12:20:32	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 12:20:32	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 12:20:32	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 12:20:32	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 12:29:20	Access OK	graphicsCaptureWithoutBorder	Microsoft.ScreenSketch_8wekyb3d8bbwe	Snipping Tool	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 12:40:44	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 13:02:03	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 13:05:39	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 13:05:39	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 13:05:39	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 13:05:39	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 13:05:39	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 13:05:39	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 13:05:39	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 13:05:39	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 13:05:39	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 13:05:39	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 13:05:39	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 13:05:39	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 13:05:40	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 13:05:40	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 13:05:40	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 13:05:40	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 13:05:41	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 13:05:41	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 13:05:41	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 13:05:41	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 13:05:41	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 14:51:37	Access OK	location	C:\Windows\explorer.exe	Windows Explorer	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 14:51:51	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 14:51:51	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 14:51:51	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 14:51:51	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 14:51:51	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 14:51:52	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 14:51:52	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 14:51:52	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 14:51:52	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 14:51:52	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 14:51:52	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 14:52:41	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 15:12:03	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 15:32:18	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 15:59:19	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 16:17:18	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 16:32:19	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 17:04:04	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 17:13:07	Access OK	graphicsCaptureWithoutBorder	Microsoft.ScreenSketch_8wekyb3d8bbwe	Snipping Tool	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 17:15:20	Access OK	graphicsCaptureWithoutBorder	Microsoft.ScreenSketch_8wekyb3d8bbwe	Snipping Tool	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 17:15:43	Access OK	graphicsCaptureWithoutBorder	Microsoft.ScreenSketch_8wekyb3d8bbwe	Snipping Tool	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 17:16:01	Access OK	graphicsCaptureWithoutBorder	Microsoft.ScreenSketch_8wekyb3d8bbwe	Snipping Tool	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 17:30:24	Access OK	graphicsCaptureWithoutBorder	Microsoft.ScreenSketch_8wekyb3d8bbwe	Snipping Tool	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 17:32:04	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 17:59:18	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:34	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:34	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:34	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:34	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:34	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:35	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:35	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:35	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:35	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:35	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:35	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:35	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:36	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:36	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:36	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:36	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:36	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:36	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:41	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:41	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:41	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:41	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:42	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:42	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:42	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:43	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:43	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:43	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:43	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:44	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:44	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:44	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:44	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:45	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:45	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:45	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:45	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:47	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:47	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:47	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:47	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:47	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:47	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:48	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:48	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:48	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:48	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:50	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:50	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:50	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:50	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:50	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:50	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:51	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:51	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:51	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:51	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:51	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:06:51	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:22:08	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:22:08	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:22:08	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:22:08	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:22:08	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:22:08	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:22:08	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:22:08	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:22:09	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:22:09	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:22:09	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:22:09	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:22:09	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:22:10	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:22:10	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:22:10	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:22:10	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:22:10	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:22:10	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:31:22	Access OK	location	C:\Windows\explorer.exe	Windows Explorer	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:31:24	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:31:24	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:31:24	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:31:25	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:31:25	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:31:25	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:31:25	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:31:27	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:31:27	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:31:27	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:31:27	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:31:28	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:31:28	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:31:28	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:31:28	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:31:29	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:31:29	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:31:30	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:31:30	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:31:30	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:31:30	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:31:30	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:31:31	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:31:31	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:31:31	Access OK	location	C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe	NVIDIA Share	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:31:31	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
2025-04-20 18:31:31	Access OK	location	C:\Program Files (x86)\Dropbox\Client\Dropbox.exe	Dropbox	S-1-5-21-2555952594-822551513-3886238188-1001
