Last_used_start	Last_used_stop	AccessBlocked	Capability	PackageName	AppName	UserSID	Label	ID
2025-04-26 12:18:20	2025-04-26 12:18:20	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	865
2025-04-26 12:18:21	2025-04-26 12:18:21	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	866
2025-04-26 12:18:21	2025-04-26 12:18:21	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	867
2025-04-26 12:18:21	2025-04-26 12:18:21	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	868
2025-04-26 12:18:21	2025-04-26 12:18:21	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	869
2025-04-26 12:18:22	2025-04-26 12:18:22	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Emergency calling (if available) and regional call compliance	S-1-5-21-2555952594-822551513-3886238188-1001	2	870
2025-04-26 12:18:23	2025-04-26 12:18:23	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Emergency calling (if available) and regional call compliance	S-1-5-21-2555952594-822551513-3886238188-1001	2	871
2025-04-26 12:18:24	2025-04-26 12:18:24	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	872
2025-04-26 12:19:52	2025-04-26 12:19:52	Access OK	graphicsCaptureWithoutBorder	Microsoft.ScreenSketch_8wekyb3d8bbwe	Snipping Tool	S-1-5-21-2555952594-822551513-3886238188-1001	2	873
2025-04-26 12:24:01	2025-04-26 12:24:01	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001	2	874
2025-04-26 12:47:11	2025-04-26 12:47:11	Access OK	graphicsCaptureWithoutBorder	Microsoft.ScreenSketch_8wekyb3d8bbwe	Snipping Tool	S-1-5-21-2555952594-822551513-3886238188-1001	2	875
2025-04-26 12:47:30	2025-04-26 12:47:30	Access OK	microphone	PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0	Python 3.11	S-1-5-21-2555952594-822551513-3886238188-1001	2	876
2025-04-26 12:47:33	2025-04-26 12:47:37	Access OK	microphone	PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0	Python 3.11	S-1-5-21-2555952594-822551513-3886238188-1001	2	877
2025-04-26 12:50:44	2025-04-26 12:50:44	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001	2	878
2025-04-26 13:01:07	2025-04-26 13:01:07	Access OK	graphicsCaptureWithoutBorder	Microsoft.ScreenSketch_8wekyb3d8bbwe	Snipping Tool	S-1-5-21-2555952594-822551513-3886238188-1001	2	879
2025-04-26 13:03:36	2025-04-26 13:03:36	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams	S-1-5-21-2555952594-822551513-3886238188-1001	2	880
2025-04-26 13:03:36	2025-04-26 13:03:36	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams	S-1-5-21-2555952594-822551513-3886238188-1001	2	881
2025-04-26 13:03:36	2025-04-26 13:03:36	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	882
2025-04-26 13:03:36	2025-04-26 13:03:36	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	883
2025-04-26 13:03:36	2025-04-26 13:03:36	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	884
2025-04-26 13:03:36	2025-04-26 13:03:36	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	885
2025-04-26 13:03:36	2025-04-26 13:03:36	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	886
2025-04-26 13:03:36	2025-04-26 13:03:36	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	887
2025-04-26 13:03:36	2025-04-26 13:03:36	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	888
2025-04-26 14:35:54	2025-04-26 14:35:54	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	889
2025-04-26 14:35:54	2025-04-26 14:35:54	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Emergency calling (if available) and regional call compliance	S-1-5-21-2555952594-822551513-3886238188-1001	2	890
2025-04-26 14:35:55	2025-04-26 14:35:55	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	891
2025-04-26 14:35:55	2025-04-26 14:35:55	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	892
2025-04-26 14:35:55	2025-04-26 14:35:55	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	893
2025-04-26 14:35:56	2025-04-26 14:35:56	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	894
2025-04-26 14:35:56	2025-04-26 14:35:56	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	896
2025-04-26 14:35:56	2025-04-26 14:35:56	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	895
2025-04-26 14:35:56	2025-04-26 14:35:56	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	897
2025-04-26 14:35:56	2025-04-26 14:35:56	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	898
2025-04-26 14:35:57	2025-04-26 14:35:57	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	899
2025-04-26 14:35:58	2025-04-26 14:35:58	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	900
2025-04-26 14:35:58	2025-04-26 14:35:58	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	901
2025-04-26 14:35:58	2025-04-26 14:35:58	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	902
2025-04-26 14:35:58	2025-04-26 14:35:58	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	903
2025-04-26 14:35:58	2025-04-26 14:35:58	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	904
2025-04-26 14:35:58	2025-04-26 14:35:58	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	905
2025-04-26 14:35:58	2025-04-26 14:35:58	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	906
2025-04-26 14:35:59	2025-04-26 14:35:59	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	907
2025-04-26 14:36:01	2025-04-26 14:36:01	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	908
2025-04-26 14:37:50	2025-04-26 14:37:50	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001	2	909
2025-04-26 15:13:20	2025-04-26 15:13:20	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams	S-1-5-21-2555952594-822551513-3886238188-1001	2	910
2025-04-26 15:13:20	2025-04-26 15:13:20	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams	S-1-5-21-2555952594-822551513-3886238188-1001	2	911
2025-04-26 15:13:20	2025-04-26 15:13:20	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams	S-1-5-21-2555952594-822551513-3886238188-1001	2	912
2025-04-26 15:13:20	2025-04-26 15:13:20	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams	S-1-5-21-2555952594-822551513-3886238188-1001	2	913
2025-04-26 15:13:20	2025-04-26 15:13:20	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams	S-1-5-21-2555952594-822551513-3886238188-1001	2	914
2025-04-26 15:13:21	2025-04-26 15:13:21	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	915
2025-04-26 15:16:40	2025-04-26 15:16:40	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Emergency calling (if available) and regional call compliance	S-1-5-21-2555952594-822551513-3886238188-1001	2	916
2025-04-26 15:16:41	2025-04-26 15:16:41	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Emergency calling (if available) and regional call compliance	S-1-5-21-2555952594-822551513-3886238188-1001	2	917
2025-04-26 15:17:30	2025-04-26 15:17:30	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams	S-1-5-21-2555952594-822551513-3886238188-1001	2	918
2025-04-26 15:17:31	2025-04-26 15:17:31	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	919
2025-04-26 15:17:31	2025-04-26 15:17:31	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	920
2025-04-26 15:17:31	2025-04-26 15:17:31	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	921
2025-04-26 15:17:31	2025-04-26 15:17:31	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	922
2025-04-26 15:17:31	2025-04-26 15:17:31	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Emergency calling (if available) and regional call compliance	S-1-5-21-2555952594-822551513-3886238188-1001	2	923
2025-04-26 15:17:33	2025-04-26 15:17:33	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Emergency calling (if available) and regional call compliance	S-1-5-21-2555952594-822551513-3886238188-1001	2	924
2025-04-26 15:17:33	2025-04-26 15:17:33	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	925
2025-04-26 15:17:33	2025-04-26 15:17:33	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	926
2025-04-26 15:19:28	2025-04-26 15:19:28	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001	2	927
2025-04-26 15:37:45	2025-04-26 15:37:45	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001	2	928
2025-04-26 15:56:11	2025-04-26 15:56:11	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001	2	929
2025-04-26 16:23:38	2025-04-26 16:23:38	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001	2	930
2025-04-26 16:39:55	2025-04-26 16:39:55	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001	2	931
2025-04-26 16:51:37	2025-04-26 16:51:37	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams	S-1-5-21-2555952594-822551513-3886238188-1001	2	932
2025-04-26 16:51:37	2025-04-26 16:51:37	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams	S-1-5-21-2555952594-822551513-3886238188-1001	2	933
2025-04-26 16:51:37	2025-04-26 16:51:37	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams	S-1-5-21-2555952594-822551513-3886238188-1001	2	934
2025-04-26 16:51:37	2025-04-26 16:51:37	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams	S-1-5-21-2555952594-822551513-3886238188-1001	2	935
2025-04-26 16:51:37	2025-04-26 16:51:37	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams	S-1-5-21-2555952594-822551513-3886238188-1001	2	936
2025-04-26 16:51:38	2025-04-26 16:51:38	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	937
2025-04-26 16:55:46	2025-04-26 16:55:46	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Emergency calling (if available) and regional call compliance	S-1-5-21-2555952594-822551513-3886238188-1001	2	938
2025-04-26 16:55:47	2025-04-26 16:55:47	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Emergency calling (if available) and regional call compliance	S-1-5-21-2555952594-822551513-3886238188-1001	2	939
2025-04-26 16:56:40	2025-04-26 16:56:40	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams	S-1-5-21-2555952594-822551513-3886238188-1001	2	940
2025-04-26 16:56:40	2025-04-26 16:56:40	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	941
2025-04-26 16:56:41	2025-04-26 16:56:41	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	942
2025-04-26 16:56:41	2025-04-26 16:56:41	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	943
2025-04-26 16:56:41	2025-04-26 16:56:41	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	944
2025-04-26 16:56:41	2025-04-26 16:56:41	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	945
2025-04-26 16:56:41	2025-04-26 16:56:41	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Emergency calling (if available) and regional call compliance	S-1-5-21-2555952594-822551513-3886238188-1001	2	946
2025-04-26 16:56:43	2025-04-26 16:56:43	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Emergency calling (if available) and regional call compliance	S-1-5-21-2555952594-822551513-3886238188-1001	2	947
2025-04-26 16:56:43	2025-04-26 16:56:43	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	948
2025-04-26 16:56:43	2025-04-26 16:56:43	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	949
2025-04-26 16:57:34	2025-04-26 16:57:34	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001	2	950
2025-04-26 17:23:38	2025-04-26 17:23:38	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001	2	951
2025-04-26 17:39:56	2025-04-26 17:39:56	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001	2	952
2025-04-26 18:00:07	2025-04-26 18:00:07	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001	2	953
2025-04-26 18:26:46	2025-04-26 18:26:46	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001	2	954
2025-04-26 19:00:06	2025-04-26 19:00:06	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001	2	955
2025-04-26 19:29:42	2025-04-26 19:29:42	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams	S-1-5-21-2555952594-822551513-3886238188-1001	2	956
2025-04-26 19:29:42	2025-04-26 19:29:42	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams	S-1-5-21-2555952594-822551513-3886238188-1001	2	957
2025-04-26 19:29:42	2025-04-26 19:29:42	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	958
2025-04-26 19:29:42	2025-04-26 19:29:42	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	959
2025-04-26 19:29:42	2025-04-26 19:29:42	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	960
2025-04-26 19:29:42	2025-04-26 19:29:42	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	961
2025-04-26 19:29:42	2025-04-26 19:29:42	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	962
2025-04-26 19:29:43	2025-04-26 19:29:43	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	963
2025-04-26 20:33:56	2025-04-26 20:33:56	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	964
2025-04-26 20:33:56	2025-04-26 20:33:56	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	965
2025-04-26 20:33:57	2025-04-26 20:33:57	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	966
2025-04-26 20:33:57	2025-04-26 20:33:57	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	967
2025-04-26 20:33:57	2025-04-26 20:33:57	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	968
2025-04-26 20:33:57	2025-04-26 20:33:57	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	969
2025-04-26 20:33:57	2025-04-26 20:33:57	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	970
2025-04-26 20:33:57	2025-04-26 20:33:57	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	971
2025-04-26 20:33:58	2025-04-26 20:33:58	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	972
2025-04-26 20:33:58	2025-04-26 20:33:58	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	973
2025-04-26 20:33:58	2025-04-26 20:33:58	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	974
2025-04-26 20:33:59	2025-04-26 20:33:59	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	975
2025-04-26 20:33:59	2025-04-26 20:33:59	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	976
2025-04-26 20:33:59	2025-04-26 20:33:59	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	977
2025-04-26 20:34:00	2025-04-26 20:34:00	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	978
2025-04-26 20:34:00	2025-04-26 20:34:00	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	979
2025-04-26 20:34:00	2025-04-26 20:34:00	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	980
2025-04-26 20:34:00	2025-04-26 20:34:00	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	981
2025-04-26 20:34:00	2025-04-26 20:34:00	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	982
2025-04-26 20:34:01	2025-04-26 20:34:01	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	983
2025-04-26 20:34:02	2025-04-26 20:34:02	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001	2	984
2025-04-26 20:34:03	2025-04-26 20:34:03	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	985
2025-04-26 20:34:03	2025-04-26 20:34:03	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	986
2025-04-26 20:34:03	2025-04-26 20:34:03	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	987
2025-04-26 20:34:06	2025-04-26 20:34:06	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	988
2025-04-26 20:34:09	2025-04-26 20:34:09	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams: Telemetry to improve call quality	S-1-5-21-2555952594-822551513-3886238188-1001	2	989
2025-04-26 20:37:09	2025-04-26 20:37:09	Access OK	graphicsCaptureWithoutBorder	Microsoft.ScreenSketch_8wekyb3d8bbwe	Snipping Tool	S-1-5-21-2555952594-822551513-3886238188-1001	2	990
2025-04-26 20:37:38	2025-04-26 20:37:38	Access OK	graphicsCaptureWithoutBorder	Microsoft.ScreenSketch_8wekyb3d8bbwe	Snipping Tool	S-1-5-21-2555952594-822551513-3886238188-1001	2	991
2025-04-26 20:54:16	2025-04-26 20:54:16	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001	2	992
2025-05-01 21:54:16	2025-05-01 21:54:16	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001	2	993
2025-05-01 21:54:16	2025-05-01 21:54:16	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001	2	994
2025-05-01 21:54:27	2025-05-01 21:54:27	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001	2	995
2025-05-01 21:54:42	2025-05-01 21:54:42	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001	2	996
2025-05-01 21:55:27	2025-05-01 21:55:27	Access OK	location	MSTeams_8wekyb3d8bbwe	Microsoft Teams	S-1-5-21-2555952594-822551513-3886238188-1001	2	997
2025-05-01 21:58:42	2025-05-01 21:58:42	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001	2	998
2025-05-01 22:09:20	2025-05-01 22:09:20	Access OK	graphicsCaptureWithoutBorder	Microsoft.ScreenSketch_8wekyb3d8bbwe	Snipping Tool	S-1-5-21-2555952594-822551513-3886238188-1001	2	999
2025-05-01 22:09:22	2025-05-01 22:09:22	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001	2	1000
2025-05-01 22:33:55	2025-05-01 22:33:55	Access OK	location	Microsoft.StartExperiencesApp_8wekyb3d8bbwe	Start Experiences App	S-1-5-21-2555952594-822551513-3886238188-1001	2	1001
2025-05-01 22:40:20	2025-05-01 22:40:20	Access OK	graphicsCaptureWithoutBorder	Microsoft.ScreenSketch_8wekyb3d8bbwe	Snipping Tool	S-1-5-21-2555952594-822551513-3886238188-1001	2	1002
